ID,POS,Gloss,Gloss_persian,Checked
19468,noun,"informal terms for objecting; ""I have a gripe about the service here""","شرایط غیررسمی برای اعتراض ""من در اینجا در مورد سرویس صحبت می کنم"" ",0
19469,noun,the speech act of objecting,عمل گفتاری اعتراض ,0
19470,noun,officer in the (ceremonial) bodyguard of the British monarch,افسر در محافظ (تشریفاتی) پادشاه انگلیس ,0
19471,noun,someone who escorts and protects a prominent person,کسی که شخص برجسته را اسکورت و محافظت می کند ,0
19472,noun,a slice of beef usually cooked by broiling,یک تکه گوشت گاو که معمولاً با آب پز پخته می شود ,0
19473,noun,a slice of meat cut from the fleshy part of an animal or large fish,یک تکه گوشت که از قسمت گوشتی یک حیوان یا ماهی بزرگ بریده شده است ,0
19474,noun,a cut of beef from the flank of the animal,یک برش گوشت گاو از جناح حیوان ,0
19475,noun,a thin steak that can be cooked quickly,یک استیک نازک که می تواند به سرعت پخته شود ,0
19476,noun,a cut of beef from the sirloin,یک برش گوشت گاو از گل ماسه ای ,0
19477,noun,a boneless steak cut from the tenderloin of beef,یک استیک بدون استخوان از فیله گوشت گاو بریده شده است ,0
18002,noun,a trader who exchanges goods and not money,تاجر که کالا و نه پول را مبادله می کند ,0
19478,noun,small steak from the front of the short loin of beef,استیک کوچک از جلوی کمر گوشت گاو ,0
19479,noun,large steak from the thick end of the short loin containing a T-shaped bone and large piece of tenderloin,استیک بزرگ از انتهای ضخیم کمر کوتاه حاوی یک استخوان T شکل و یک تکه بزرگ سیم پیچ ,0
19480,noun,small steak from the thin end of the short loin containing a T-shaped bone and small piece of tenderloin,استیک کوچک از انتهای نازک کمر کوتاه حاوی یک استخوان T شکل و یک تکه کوچک سیم پیچ ,0
19481,noun,a lean cut of beef from between the rump and the shank,یک برش گوشت گاو بدون چربی از بین لبه و ساق پا ,0
19482,noun,a steak cut from the rump,یک استیک از تکه بریده شده است ,0
19483,noun,steak from upper part of the short loin,استیک از قسمت بالای کمر ,0
19484,noun,a patty of ground cooked beef,یک تکه گوشت گوساله پخته شده ,0
19485,adjective,"muscular and heavily built; ""a beefy wrestler""; ""had a tall burly frame""; ""clothing sizes for husky boys""; ""a strapping boy of eighteen""; ""`buirdly' is a Scottish term""","عضلانی و به شدت ساخته شده ""یک کشتی گیر گوشتی""؛ ""دارای یک قاب بلند تنومند بود""؛ ""اندازه لباس برای پسران هاسکی""؛ ""یک پسر هیجده بند بند""؛ """" buirdly ""یک اصطلاح اسکاتلندی است"" ",0
19486,adjective,physically strong,قدرتمند از لحاظ بدنی ,0
19487,noun,any workplace where people are very busy,هر محل کار که مردم بسیار مشغول هستند ,0
18003,noun,someone who purchases and maintains an inventory of goods to be sold,کسی که موجودی کالاهای فروخته شده را خریداری و نگهداری می کند ,0
19488,noun,a structure that provides a natural habitation for bees; as in a hollow tree,ساختاری که یک زیستگاه طبیعی برای زنبورهای عسل فراهم می کند. مانند یک درخت توخالی ,0
19489,noun,a structure in which animals lay eggs or give birth to their young,ساختاری که در آن حیوانات تخمگذاری می کنند یا خردسالان خود را به دنیا می آورند ,0
19490,noun,a structure of small hexagonal cells constructed from beeswax by bees and used to store honey and larvae,ساختاری از سلولهای کوچک شش ضلعی ساخته شده از موم توسط زنبورها و برای ذخیره عسل و لارو استفاده می شود ,0
19491,noun,a hairdo resembling a beehive,مویی شبیه به کندوی عسل ,0
19492,noun,a container that is used to put or keep things in,ظرفی که برای قرار دادن یا نگهداری وسایل استفاده می شود ,0
19493,noun,a domed beehive made of twisted straw,یک کندوی گنبدی ساخته شده از نی پیچ خورده ,0
19494,noun,"the most direct route; ""he made a beeline for the bathroom""","مستقیم ترین مسیر؛ ""او برای حمام یک خط تولید درست کرد"" ",0
19495,noun,(Judeo-Christian and Islamic religions) chief spirit of evil and adversary of God; tempter of mankind; master of Hell,(ادیان یهودی-مسیحی و اسلامی) روح اصلی شرارت و دشمن خدا؛ وسوسه گر بشر؛ استاد جهنم ,0
19496,noun,"the monotheistic religious system of Muslims founded in Arabia in the 7th century and based on the teachings of Muhammad as laid down in the Koran; ""Islam is a complete way of life, not a Sunday religion""; ""the term Muhammadanism is offensive to Muslims who believe that Allah, not Muhammad, founded their religion""","نظام دینی توحیدی مسلمانان که در قرن هفتم در عربستان بنیان نهاده شد و بر اساس تعالیم محمد همانطور که در قرآن آمده است. ""اسلام یک روش کامل زندگی است ، نه یکشنبه آئین""؛ ""اصطلاح محمدیسم برای مسلمانانی که معتقدند الله و نه محمد دین آنها را بنیان نهاده است توهین آمیز است"" ",0
19497,noun,beer drawn from a keg,آبجو که از یک بشکه کشیده شده است ,0
18004,adjective,"especially of leaves; located at the base of a plant or stem; especially arising directly from the root or rootstock or a root-like stem; ""basal placentation""; ""radical leaves""","مخصوصاً برگها واقع در پایه گیاه یا ساقه ؛ خصوصاً ناشی از ریشه یا پایه یا ساقه ریشه مانند ؛ ""جفت پایه"" ؛ ""برگهای رادیکال"" ",0
19498,noun,a dysphemism for beer (especially for lager that effervesces),یک ناراحتی برای آبجو (به خصوص برای لگر که جوش می زند) ,0
19499,noun,a general term for beer made with bottom fermenting yeast (usually by decoction mashing); originally it was brewed in March or April and matured until September,یک اصطلاح عمومی برای آبجو با مخمر تخمیر پایین تهیه می شود (معمولاً با خرد کردن جوشانده). در اصل در مارس یا آوریل دم می شد و تا سپتامبر بالغ می شد ,0
19500,adjective,smelling of beer,بوی آبجو ,0
19501,verb,"cover with beeswax; ""Chris beeswaxed the kitchen table""","پوشش با موم؛ ""کریس میز آشپزخانه را واکس زد"" ",0
19502,verb,"cover with wax; ""wax the car""","پوشش با موم؛ ""واکس ماشین"" ",0
19503,noun,a yellow to brown wax secreted by honeybees to build honeycombs,یک موم زرد تا قهوه ای که توسط زنبورهای عسل برای ساخت لانه زنبوری ترشح می شود ,0
19504,noun,any of various substances of either mineral origin or plant or animal origin; they are solid at normal temperatures and insoluble in water,هر یک از مواد مختلف منشا mineral معدنی یا گیاهی یا حیوانی. آنها در دمای طبیعی جامد بوده و در آب محلول نیستند ,0
19505,noun,wax from Indian and African bees,موم از زنبورهای هند و آفریقا ,0
19506,noun,biennial Eurasian plant usually having a swollen edible root; widely cultivated as a food crop,گیاه دوسالانه اوراسیا معمولاً دارای ریشه خوراکی متورم است. به طور گسترده به عنوان یک محصول غذایی کشت می شود ,0
19507,noun,beets,چغندر ,0
18005,adjective,"serving as or forming a base; ""the painter applied a base coat followed by two finishing coats""","خدمت به عنوان یا تشکیل یک پایه ؛ ""نقاش یک کت پایه به کار برد و به دنبال آن دو کت پایان"" ",0
